I2C Interface
Sample, TimeStamp(ms), Temperature(deg C), Pressure(Pa), Humidity(%), Gas resistance(ohm), Gas Index, Status
2109, 1405414788, 26.61, 99597.49, 37.40, 71568.35, 0, 0xb0
2110, 1405414991, 26.62, 99598.62, 37.40, 71688.60, 0, 0xb0
2111, 1405415195, 26.62, 99599.52, 37.38, 71809.26, 0, 0xb0
2112, 1405415399, 26.61, 99598.38, 37.39, 71809.26, 0, 0xb0
2113, 1405415602, 26.62, 99598.83, 37.38, 71688.60, 0, 0xb0
2114, 1405415806, 26.62, 99599.71, 37.38, 71568.35, 0, 0xb0
2115, 1405416009, 26.62, 99597.90, 37.38, 71809.26, 0, 0xb0
2116, 1405416213, 26.62, 99599.29, 37.37, 71930.32, 0, 0xb0
2117, 1405416417, 26.62, 99598.84, 37.36, 71748.88, 0, 0xb0
2118, 1405416620, 26.62, 99595.77, 37.37, 71809.26, 0, 0xb0
2119, 1405416824, 26.62, 99595.95, 37.36, 71809.26, 0, 0xb0
2120, 1405417028, 26.62, 99596.80, 37.36, 71809.26, 0, 0xb0
2121, 1405417231, 26.62, 99599.05, 37.35, 71930.32, 0, 0xb0
2122, 1405417435, 26.62, 99598.90, 37.34, 71809.26, 0, 0xb0
2123, 1405417638, 26.62, 99597.68, 37.33, 72051.79, 0, 0xb0
2124, 1405417842, 26.62, 99597.70, 37.31, 72112.68, 0, 0xb0
2125, 1405418046, 26.62, 99600.34, 37.30, 72112.68, 0, 0xb0
2126, 1405418249, 26.62, 99598.72, 37.31, 71809.26, 0, 0xb0
2127, 1405418453, 26.62, 99599.73, 37.30, 71991.00, 0, 0xb0
2128, 1405418657, 26.62, 99596.73, 37.28, 72112.68, 0, 0xb0
2129, 1405418860, 26.62, 99598.05, 37.27, 72234.77, 0, 0xb0
2130, 1405419064, 26.62, 99599.52, 37.27, 72173.66, 0, 0xb0
2131, 1405419267, 26.62, 99596.17, 37.27, 71869.73, 0, 0xb0
2132, 1405419471, 26.62, 99597.57, 37.26, 71930.32, 0, 0xb0
2133, 1405419675, 26.63, 99599.24, 37.23, 71930.32, 0, 0xb0
2134, 1405419878, 26.63, 99598.04, 37.23, 72173.66, 0, 0xb0
2135, 1405420082, 26.63, 99598.08, 37.22, 71869.73, 0, 0xb0
2136, 1405420286, 26.63, 99599.48, 37.23, 72112.68, 0, 0xb0
2137, 1405420489, 26.63, 99599.44, 37.20, 71991.00, 0, 0xb0
2138, 1405420693, 26.63, 99597.59, 37.20, 72112.68, 0, 0xb0
2139, 1405420896, 26.63, 99598.07, 37.20, 72112.68, 0, 0xb0
2140, 1405421100, 26.63, 99597.80, 37.20, 72173.66, 0, 0xb0
2141, 1405421304, 26.62, 99598.56, 37.19, 72418.67, 0, 0xb0
2142, 1405421507, 26.63, 99599.88, 37.18, 72418.67, 0, 0xb0
2143, 1405421711, 26.63, 99596.91, 37.19, 72173.66, 0, 0xb0
2144, 1405421914, 26.63, 99600.11, 37.18, 72234.77, 0, 0xb0
2145, 1405422118, 26.63, 99599.36, 37.19, 72541.80, 0, 0xb0
2146, 1405422322, 26.63, 99597.16, 37.17, 72541.80, 0, 0xb0
2147, 1405422525, 26.63, 99598.13, 37.18, 72295.96, 0, 0xb0
2148, 1405422729, 26.63, 99598.27, 37.17, 72603.52, 0, 0xb0
2149, 1405422933, 26.63, 99597.13, 37.17, 72480.18, 0, 0xb0
2150, 1405423136, 26.64, 99599.38, 37.19, 72418.67, 0, 0xb0
2151, 1405423340, 26.64, 99598.61, 37.17, 72603.52, 0, 0xb0
2152, 1405423543, 26.63, 99596.54, 37.18, 72603.52, 0, 0xb0
2153, 1405423747, 26.64, 99598.50, 37.17, 72295.96, 0, 0xb0
2154, 1405423951, 26.64, 99598.34, 37.17, 72541.80, 0, 0xb0
2155, 1405424154, 26.64, 99598.67, 37.17, 72418.67, 0, 0xb0
2156, 1405424358, 26.64, 99600.91, 37.16, 72480.18, 0, 0xb0
2157, 1405424561, 26.64, 99600.00, 37.16, 72418.67, 0, 0xb0
2158, 1405424765, 26.64, 99598.12, 37.17, 72234.77, 0, 0xb0
2159, 1405424969, 26.64, 99600.63, 37.16, 72357.27, 0, 0xb0
2160, 1405425172, 26.63, 99600.12, 37.16, 72727.27, 0, 0xb0
2161, 1405425376, 26.64, 99600.15, 37.17, 72480.18, 0, 0xb0
2162, 1405425580, 26.63, 99598.78, 37.18, 72295.96, 0, 0xb0
2163, 1405425783, 26.64, 99600.19, 37.17, 72603.52, 0, 0xb0
2164, 1405425987, 26.63, 99596.73, 37.17, 72603.52, 0, 0xb0
2165, 1405426190, 26.63, 99598.84, 37.17, 72480.18, 0, 0xb0
2166, 1405426394, 26.63, 99596.62, 37.16, 72295.96, 0, 0xb0
2167, 1405426598, 26.63, 99598.82, 37.16, 72665.34, 0, 0xb0
2168, 1405426801, 26.63, 99601.05, 37.17, 72603.52, 0, 0xb0
2169, 1405427005, 26.63, 99600.05, 37.18, 72789.31, 0, 0xb0
2170, 1405427208, 26.63, 99599.26, 37.17, 72603.52, 0, 0xb0
2171, 1405427412, 26.63, 99599.13, 37.17, 72913.70, 0, 0xb0
2172, 1405427616, 26.63, 99599.27, 37.18, 72976.05, 0, 0xb0
2173, 1405427819, 26.63, 99596.64, 37.15, 72541.80, 0, 0xb0
2174, 1405428023, 26.63, 99600.28, 37.16, 72541.80, 0, 0xb0
2175, 1405428226, 26.63, 99599.41, 37.15, 72851.45, 0, 0xb0
2176, 1405428430, 26.63, 99597.88, 37.15, 72976.05, 0, 0xb0
2177, 1405428634, 26.64, 99599.03, 37.16, 72851.45, 0, 0xb0
2178, 1405428837, 26.63, 99599.09, 37.15, 72789.31, 0, 0xb0
2179, 1405429041, 26.63, 99597.48, 37.17, 72976.05, 0, 0xb0
2180, 1405429245, 26.63, 99598.48, 37.17, 72913.70, 0, 0xb0
2181, 1405429448, 26.63, 99599.62, 37.17, 73038.52, 0, 0xb0
2182, 1405429652, 26.63, 99599.65, 37.15, 72913.70, 0, 0xb0
2183, 1405429855, 26.63, 99601.22, 37.18, 73101.09, 0, 0xb0
2184, 1405430059, 26.63, 99599.80, 37.17, 73038.52, 0, 0xb0
2185, 1405430263, 26.63, 99598.62, 37.16, 72976.05, 0, 0xb0
2186, 1405430466, 26.63, 99599.97, 37.17, 73038.52, 0, 0xb0
2187, 1405430670, 26.63, 99599.85, 37.19, 73352.44, 0, 0xb0
2188, 1405430873, 26.63, 99598.25, 37.18, 73101.09, 0, 0xb0
2189, 1405431077, 26.63, 99600.03, 37.21, 72913.70, 0, 0xb0
2190, 1405431281, 26.64, 99597.77, 37.21, 72727.27, 0, 0xb0
2191, 1405431484, 26.64, 99595.91, 37.19, 72727.27, 0, 0xb0
2192, 1405431688, 26.64, 99597.74, 37.20, 72727.27, 0, 0xb0
2193, 1405431892, 26.64, 99599.03, 37.19, 72851.45, 0, 0xb0
2194, 1405432095, 26.64, 99601.06, 37.20, 72665.34, 0, 0xb0
2195, 1405432299, 26.64, 99600.65, 37.20, 73289.44, 0, 0xb0
2196, 1405432502, 26.64, 99597.03, 37.19, 73226.55, 0, 0xb0
2197, 1405432706, 26.65, 99598.83, 37.20, 73226.55, 0, 0xb0
2198, 1405432910, 26.65, 99598.62, 37.20, 72976.05, 0, 0xb0
2199, 1405433113, 26.64, 99596.02, 37.20, 73038.52, 0, 0xb0
2200, 1405433317, 26.64, 99602.00, 37.18, 72603.52, 0, 0xb0
2201, 1405433520, 26.65, 99601.60, 37.19, 73163.76, 0, 0xb0
2202, 1405433724, 26.65, 99600.08, 37.18, 72913.70, 0, 0xb0
2203, 1405433928, 26.65, 99600.42, 37.18, 73226.55, 0, 0xb0
2204, 1405434131, 26.65, 99600.27, 37.19, 73226.55, 0, 0xb0
2205, 1405434335, 26.65, 99597.80, 37.18, 73038.52, 0, 0xb0
2206, 1405434539, 26.65, 99598.81, 37.19, 73226.55, 0, 0xb0
2207, 1405434742, 26.65, 99597.56, 37.18, 73542.09, 0, 0xb0
2208, 1405434946, 26.65, 99600.42, 37.18, 73163.76, 0, 0xb0
2209, 1405435149, 26.65, 99599.41, 37.19, 73226.55, 0, 0xb0
2210, 1405435353, 26.65, 99597.36, 37.18, 73038.52, 0, 0xb0
2211, 1405435557, 26.65, 99596.43, 37.19, 73289.44, 0, 0xb0
2212, 1405435760, 26.65, 99598.65, 37.20, 73415.55, 0, 0xb0
2213, 1405435964, 26.65, 99599.70, 37.18, 73101.09, 0, 0xb0
2214, 1405436168, 26.66, 99600.97, 37.18, 73163.76, 0, 0xb0
2215, 1405436371, 26.65, 99598.92, 37.18, 72976.05, 0, 0xb0
2216, 1405436575, 26.66, 99598.22, 37.18, 73038.52, 0, 0xb0
2217, 1405436778, 26.65, 99598.73, 37.18, 73352.44, 0, 0xb0
2218, 1405436982, 26.66, 99598.40, 37.19, 73226.55, 0, 0xb0
2219, 1405437186, 26.65, 99598.80, 37.19, 73415.55, 0, 0xb0
2220, 1405437389, 26.65, 99598.35, 37.17, 73038.52, 0, 0xb0
2221, 1405437593, 26.66, 99598.56, 37.18, 73605.52, 0, 0xb0
2222, 1405437796, 26.66, 99598.24, 37.18, 73352.44, 0, 0xb0
2223, 1405438000, 26.66, 99598.61, 37.18, 73478.76, 0, 0xb0
2224, 1405438204, 26.66, 99600.27, 37.18, 73542.09, 0, 0xb0
2225, 1405438407, 26.66, 99597.79, 37.17, 73478.76, 0, 0xb0
2226, 1405438611, 26.66, 99599.21, 37.18, 73415.55, 0, 0xb0
2227, 1405438814, 26.66, 99598.73, 37.17, 73415.55, 0, 0xb0
2228, 1405439018, 26.66, 99598.79, 37.17, 73542.09, 0, 0xb0
2229, 1405439222, 26.66, 99597.72, 37.17, 73415.55, 0, 0xb0
2230, 1405439425, 26.66, 99597.62, 37.15, 73352.44, 0, 0xb0
2231, 1405439629, 26.66, 99594.77, 37.16, 73415.55, 0, 0xb0
2232, 1405439833, 26.66, 99599.11, 37.17, 73352.44, 0, 0xb0
2233, 1405440036, 26.66, 99599.33, 37.15, 73542.09, 0, 0xb0
2234, 1405440240, 26.66, 99599.28, 37.15, 73605.52, 0, 0xb0
2235, 1405440443, 26.66, 99597.45, 37.16, 73415.55, 0, 0xb0
2236, 1405440647, 26.66, 99598.53, 37.14, 73226.55, 0, 0xb0
2237, 1405440851, 26.66, 99597.84, 37.15, 73478.76, 0, 0xb0
2238, 1405441054, 26.67, 99597.73, 37.14, 73605.52, 0, 0xb0
2239, 1405441258, 26.67, 99597.62, 37.15, 73732.72, 0, 0xb0
2240, 1405441462, 26.67, 99597.67, 37.13, 73732.72, 0, 0xb0
2241, 1405441665, 26.67, 99596.09, 37.12, 73605.52, 0, 0xb0
2242, 1405441869, 26.67, 99597.28, 37.12, 73542.09, 0, 0xb0
2243, 1405442072, 26.67, 99598.33, 37.12, 73226.55, 0, 0xb0
2244, 1405442276, 26.67, 99598.96, 37.12, 73732.72, 0, 0xb0
2245, 1405442480, 26.67, 99598.16, 37.10, 73605.52, 0, 0xb0
2246, 1405442683, 26.67, 99597.61, 37.11, 73669.06, 0, 0xb0
2247, 1405442887, 26.67, 99600.47, 37.10, 73669.06, 0, 0xb0
2248, 1405443090, 26.67, 99596.80, 37.09, 73289.44, 0, 0xb0
2249, 1405443294, 26.67, 99601.63, 37.08, 73478.76, 0, 0xb0
2250, 1405443498, 26.67, 99598.10, 37.08, 73669.06, 0, 0xb0
2251, 1405443701, 26.67, 99599.48, 37.07, 73732.72, 0, 0xb0
2252, 1405443905, 26.67, 99597.03, 37.08, 73796.48, 0, 0xb0
2253, 1405444109, 26.67, 99597.70, 37.07, 73796.48, 0, 0xb0
2254, 1405444312, 26.67, 99598.17, 37.07, 73478.76, 0, 0xb0
2255, 1405444516, 26.67, 99598.82, 37.06, 73669.06, 0, 0xb0
2256, 1405444719, 26.67, 99598.75, 37.06, 73924.34, 0, 0xb0
2257, 1405444923, 26.67, 99598.33, 37.06, 74116.97, 0, 0xb0
2258, 1405445127, 26.67, 99601.43, 37.05, 74052.65, 0, 0xb0
2259, 1405445330, 26.67, 99601.61, 37.05, 73988.44, 0, 0xb0
2260, 1405445534, 26.67, 99597.27, 37.05, 73542.09, 0, 0xb0
2261, 1405445737, 26.67, 99600.66, 37.05, 73988.44, 0, 0xb0
2262, 1405445941, 26.66, 99596.37, 37.05, 73796.48, 0, 0xb0
2263, 1405446145, 26.67, 99597.95, 37.04, 73732.72, 0, 0xb0
2264, 1405446348, 26.67, 99600.33, 37.04, 73924.34, 0, 0xb0
2265, 1405446552, 26.67, 99600.47, 37.04, 73988.44, 0, 0xb0
2266, 1405446756, 26.67, 99599.76, 37.04, 74052.65, 0, 0xb0
2267, 1405446959, 26.66, 99598.26, 37.02, 73988.44, 0, 0xb0
2268, 1405447163, 26.67, 99599.52, 37.03, 73732.72, 0, 0xb0
2269, 1405447366, 26.66, 99598.52, 37.01, 73988.44, 0, 0xb0
2270, 1405447570, 26.66, 99598.99, 37.03, 73860.36, 0, 0xb0
2271, 1405447774, 26.67, 99600.72, 37.02, 73988.44, 0, 0xb0
2272, 1405447977, 26.66, 99597.55, 37.01, 73669.06, 0, 0xb0
2273, 1405448181, 26.66, 99599.29, 37.01, 73796.48, 0, 0xb0
2274, 1405448385, 26.66, 99599.80, 37.01, 74245.94, 0, 0xb0
2275, 1405448588, 26.66, 99597.80, 37.01, 73924.34, 0, 0xb0
2276, 1405448792, 26.67, 99597.78, 37.01, 73542.09, 0, 0xb0
2277, 1405448995, 26.67, 99598.34, 37.02, 74310.59, 0, 0xb0
2278, 1405449199, 26.67, 99601.16, 37.01, 74116.97, 0, 0xb0
2279, 1405449403, 26.67, 99600.77, 37.01, 73478.76, 0, 0xb0
2280, 1405449606, 26.67, 99601.16, 36.99, 74181.40, 0, 0xb0
2281, 1405449810, 26.67, 99598.71, 37.01, 74181.40, 0, 0xb0
2282, 1405450013, 26.67, 99599.52, 37.01, 74310.59, 0, 0xb0
2283, 1405450217, 26.67, 99600.77, 37.01, 73988.44, 0, 0xb0
2284, 1405450421, 26.67, 99600.39, 37.01, 74310.59, 0, 0xb0
2285, 1405450624, 26.67, 99600.00, 37.01, 74181.40, 0, 0xb0
2286, 1405450828, 26.67, 99599.53, 37.00, 74310.59, 0, 0xb0
2287, 1405451032, 26.67, 99598.71, 37.02, 74181.40, 0, 0xb0
2288, 1405451235, 26.67, 99599.94, 37.01, 74116.97, 0, 0xb0
2289, 1405451439, 26.67, 99598.59, 37.01, 74310.59, 0, 0xb0
2290, 1405451642, 26.67, 99598.82, 37.01, 74116.97, 0, 0xb0
2291, 1405451846, 26.68, 99599.86, 37.01, 74052.65, 0, 0xb0
2292, 1405452050, 26.67, 99600.87, 37.02, 74245.94, 0, 0xb0
2293, 1405452253, 26.67, 99599.48, 37.02, 74245.94, 0, 0xb0
2294, 1405452457, 26.67, 99600.54, 37.02, 74570.34, 0, 0xb0
2295, 1405452661, 26.67, 99600.29, 37.02, 74505.24, 0, 0xb0
2296, 1405452864, 26.67, 99601.12, 37.03, 74310.59, 0, 0xb0
2297, 1405453068, 26.66, 99600.30, 37.04, 74245.94, 0, 0xb0
2298, 1405453271, 26.66, 99600.18, 37.04, 74440.24, 0, 0xb0
2299, 1405453475, 26.66, 99599.64, 37.04, 74116.97, 0, 0xb0
2300, 1405453679, 26.67, 99599.70, 37.04, 73988.44, 0, 0xb0
2301, 1405453882, 26.66, 99600.58, 37.04, 74052.65, 0, 0xb0
2302, 1405454086, 26.67, 99599.17, 37.07, 73924.34, 0, 0xb0
2303, 1405454289, 26.67, 99598.92, 37.07, 74440.24, 0, 0xb0
2304, 1405454493, 26.67, 99603.28, 37.07, 74570.34, 0, 0xb0
2305, 1405454697, 26.67, 99597.81, 37.09, 74375.36, 0, 0xb0
2306, 1405454900, 26.67, 99600.65, 37.07, 74375.36, 0, 0xb0
2307, 1405455104, 26.67, 99601.62, 37.07, 74245.94, 0, 0xb0
2308, 1405455308, 26.67, 99599.10, 37.05, 74310.59, 0, 0xb0
2309, 1405455511, 26.67, 99599.46, 37.08, 74505.24, 0, 0xb0
2310, 1405455715, 26.67, 99599.03, 37.09, 74570.34, 0, 0xb0
2311, 1405455918, 26.67, 99599.48, 37.09, 74181.40, 0, 0xb0
2312, 1405456122, 26.67, 99601.04, 37.10, 74505.24, 0, 0xb0
2313, 1405456326, 26.67, 99598.10, 37.12, 74505.24, 0, 0xb0
2314, 1405456529, 26.67, 99599.35, 37.14, 74310.59, 0, 0xb0
2315, 1405456733, 26.67, 99596.51, 37.15, 74440.24, 0, 0xb0
2316, 1405456937, 26.67, 99600.49, 37.15, 74440.24, 0, 0xb0
2317, 1405457140, 26.67, 99598.93, 37.17, 74245.94, 0, 0xb0
2318, 1405457344, 26.67, 99600.24, 37.18, 74245.94, 0, 0xb0
2319, 1405457547, 26.67, 99599.38, 37.17, 74440.24, 0, 0xb0
2320, 1405457751, 26.67, 99598.43, 37.19, 74570.34, 0, 0xb0
2321, 1405457955, 26.67, 99600.04, 37.17, 74700.91, 0, 0xb0
2322, 1405458158, 26.67, 99599.20, 37.18, 74440.24, 0, 0xb0
2323, 1405458362, 26.67, 99597.24, 37.17, 74570.34, 0, 0xb0
2324, 1405458565, 26.66, 99597.69, 37.15, 74635.57, 0, 0xb0
2325, 1405458769, 26.67, 99597.98, 37.16, 74505.24, 0, 0xb0
2326, 1405458973, 26.67, 99598.38, 37.17, 74505.24, 0, 0xb0
2327, 1405459176, 26.66, 99597.26, 37.15, 74181.40, 0, 0xb0
2328, 1405459380, 26.66, 99596.82, 37.16, 74245.94, 0, 0xb0
2329, 1405459584, 26.67, 99598.29, 37.15, 74700.91, 0, 0xb0
2330, 1405459787, 26.67, 99598.97, 37.15, 74440.24, 0, 0xb0
2331, 1405459991, 26.66, 99597.66, 37.14, 74245.94, 0, 0xb0
2332, 1405460194, 26.67, 99599.14, 37.14, 74635.57, 0, 0xb0
2333, 1405460398, 26.67, 99597.51, 37.14, 74310.59, 0, 0xb0
2334, 1405460602, 26.67, 99597.67, 37.15, 74635.57, 0, 0xb0
2335, 1405460805, 26.67, 99597.22, 37.16, 74181.40, 0, 0xb0
2336, 1405461009, 26.66, 99598.09, 37.15, 74635.57, 0, 0xb0
2337, 1405461213, 26.67, 99600.10, 37.16, 74505.24, 0, 0xb0
2338, 1405461416, 26.66, 99595.98, 37.17, 74505.24, 0, 0xb0
2339, 1405461620, 26.67, 99601.31, 37.16, 74570.34, 0, 0xb0
2340, 1405461824, 26.66, 99597.09, 37.17, 74505.24, 0, 0xb0
2341, 1405462027, 26.66, 99596.77, 37.18, 74570.34, 0, 0xb0
2342, 1405462231, 26.67, 99595.33, 37.18, 74635.57, 0, 0xb0
2343, 1405462434, 26.66, 99598.33, 37.18, 74570.34, 0, 0xb0
2344, 1405462638, 26.67, 99598.92, 37.18, 74700.91, 0, 0xb0
2345, 1405462842, 26.66, 99595.78, 37.18, 74570.34, 0, 0xb0
2346, 1405463045, 26.66, 99598.43, 37.19, 74700.91, 0, 0xb0
2347, 1405463249, 26.66, 99597.26, 37.18, 74570.34, 0, 0xb0
2348, 1405463453, 26.67, 99599.29, 37.20, 74635.57, 0, 0xb0
2349, 1405463656, 26.67, 99596.45, 37.18, 74700.91, 0, 0xb0
2350, 1405463860, 26.67, 99597.30, 37.18, 74700.91, 0, 0xb0
2351, 1405464063, 26.67, 99598.59, 37.19, 74310.59, 0, 0xb0
2352, 1405464267, 26.67, 99599.07, 37.16, 74570.34, 0, 0xb0
2353, 1405464471, 26.67, 99599.20, 37.18, 74635.57, 0, 0xb0
2354, 1405464674, 26.67, 99599.02, 37.17, 74505.24, 0, 0xb0
2355, 1405464878, 26.67, 99599.90, 37.17, 74766.35, 0, 0xb0
2356, 1405465081, 26.67, 99599.97, 37.18, 74635.57, 0, 0xb0
2357, 1405465285, 26.67, 99599.10, 37.19, 74700.91, 0, 0xb0
2358, 1405465489, 26.67, 99598.53, 37.19, 74375.36, 0, 0xb0
2359, 1405465692, 26.67, 99598.34, 37.18, 74700.91, 0, 0xb0
2360, 1405465896, 26.67, 99597.88, 37.18, 74831.92, 0, 0xb0
2361, 1405466100, 26.67, 99598.87, 37.17, 74766.35, 0, 0xb0
2362, 1405466303, 26.67, 99600.89, 37.19, 74440.24, 0, 0xb0
2363, 1405466507, 26.66, 99598.42, 37.21, 74766.35, 0, 0xb0
2364, 1405466710, 26.67, 99600.24, 37.23, 74700.91, 0, 0xb0
2365, 1405466914, 26.67, 99599.95, 37.26, 74440.24, 0, 0xb0
2366, 1405467118, 26.66, 99600.16, 37.32, 74440.24, 0, 0xb0
2367, 1405467321, 26.67, 99599.55, 37.38, 74505.24, 0, 0xb0
2368, 1405467525, 26.67, 99600.27, 37.44, 74570.34, 0, 0xb0
2369, 1405467729, 26.67, 99599.97, 37.48, 74635.57, 0, 0xb0
2370, 1405467932, 26.67, 99600.46, 37.53, 74505.24, 0, 0xb0
2371, 1405468136, 26.68, 99600.95, 37.54, 74505.24, 0, 0xb0
2372, 1405468340, 26.68, 99601.95, 37.58, 74375.36, 0, 0xb0
2373, 1405468543, 26.67, 99598.70, 37.59, 74245.94, 0, 0xb0
2374, 1405468747, 26.68, 99600.17, 37.60, 74505.24, 0, 0xb0
2375, 1405468950, 26.68, 99599.91, 37.61, 74505.24, 0, 0xb0
2376, 1405469154, 26.68, 99600.77, 37.59, 74310.59, 0, 0xb0
2377, 1405469358, 26.68, 99600.10, 37.58, 74375.36, 0, 0xb0
2378, 1405469561, 26.68, 99600.55, 37.57, 74052.65, 0, 0xb0
2379, 1405469765, 26.68, 99598.98, 37.56, 74375.36, 0, 0xb0
2380, 1405469968, 26.68, 99598.03, 37.54, 74245.94, 0, 0xb0
2381, 1405470172, 26.68, 99599.30, 37.51, 74440.24, 0, 0xb0
2382, 1405470376, 26.68, 99598.29, 37.49, 74181.40, 0, 0xb0
2383, 1405470579, 26.68, 99598.05, 37.47, 74440.24, 0, 0xb0
2384, 1405470783, 26.68, 99600.33, 37.46, 74505.24, 0, 0xb0
2385, 1405470987, 26.68, 99599.44, 37.43, 74570.34, 0, 0xb0
2386, 1405471190, 26.68, 99598.90, 37.41, 74181.40, 0, 0xb0
2387, 1405471394, 26.68, 99600.12, 37.39, 74181.40, 0, 0xb0
2388, 1405471597, 26.68, 99599.10, 37.38, 74505.24, 0, 0xb0
2389, 1405471801, 26.68, 99599.16, 37.36, 74245.94, 0, 0xb0
2390, 1405472005, 26.68, 99600.23, 37.35, 74245.94, 0, 0xb0
2391, 1405472208, 26.67, 99599.90, 37.32, 74245.94, 0, 0xb0
2392, 1405472412, 26.67, 99599.32, 37.30, 74245.94, 0, 0xb0
2393, 1405472615, 26.67, 99598.53, 37.30, 74181.40, 0, 0xb0
2394, 1405472819, 26.67, 99600.02, 37.28, 74375.36, 0, 0xb0
2395, 1405473023, 26.67, 99599.59, 37.26, 74440.24, 0, 0xb0
2396, 1405473226, 26.67, 99599.87, 37.24, 74505.24, 0, 0xb0
2397, 1405473430, 26.67, 99600.39, 37.23, 74635.57, 0, 0xb0
2398, 1405473634, 26.67, 99601.30, 37.22, 74635.57, 0, 0xb0
2399, 1405473837, 26.67, 99600.36, 37.20, 74570.34, 0, 0xb0
2400, 1405474041, 26.67, 99597.34, 37.20, 74700.91, 0, 0xb0
2401, 1405474244, 26.66, 99600.23, 37.18, 74700.91, 0, 0xb0
2402, 1405474448, 26.66, 99597.73, 37.20, 74897.60, 0, 0xb0
2403, 1405474652, 26.67, 99599.80, 37.18, 74766.35, 0, 0xb0
2404, 1405474855, 26.67, 99597.57, 37.17, 74831.92, 0, 0xb0
2405, 1405475059, 26.66, 99599.20, 37.18, 74440.24, 0, 0xb0
2406, 1405475263, 26.67, 99601.51, 37.17, 75029.30, 0, 0xb0
2407, 1405475466, 26.67, 99600.73, 37.16, 74831.92, 0, 0xb0
2408, 1405475670, 26.67, 99597.16, 37.15, 74831.92, 0, 0xb0
2409, 1405475873, 26.67, 99599.17, 37.15, 74831.92, 0, 0xb0
2410, 1405476077, 26.67, 99600.63, 37.14, 75227.74, 0, 0xb0
2411, 1405476281, 26.67, 99597.96, 37.13, 74766.35, 0, 0xb0
2412, 1405476484, 26.67, 99598.17, 37.12, 74766.35, 0, 0xb0
2413, 1405476688, 26.67, 99596.51, 37.14, 74963.40, 0, 0xb0
2414, 1405476892, 26.67, 99599.48, 37.13, 74831.92, 0, 0xb0
2415, 1405477095, 26.66, 99597.41, 37.12, 74963.40, 0, 0xb0
2416, 1405477299, 26.66, 99598.77, 37.12, 74963.40, 0, 0xb0
2417, 1405477502, 26.66, 99597.41, 37.12, 74831.92, 0, 0xb0
2418, 1405477706, 26.66, 99597.73, 37.11, 75161.48, 0, 0xb0
2419, 1405477910, 26.66, 99599.04, 37.10, 74700.91, 0, 0xb0
2420, 1405478113, 26.67, 99599.34, 37.12, 75161.48, 0, 0xb0
2421, 1405478317, 26.66, 99597.36, 37.10, 75227.74, 0, 0xb0
2422, 1405478520, 26.66, 99597.96, 37.10, 75095.34, 0, 0xb0
2423, 1405478724, 26.66, 99598.41, 37.10, 75161.48, 0, 0xb0
2424, 1405478928, 26.66, 99597.45, 37.10, 75493.95, 0, 0xb0
2425, 1405479131, 26.66, 99596.91, 37.12, 75227.74, 0, 0xb0
2426, 1405479335, 26.66, 99596.61, 37.10, 75029.30, 0, 0xb0
2427, 1405479539, 26.65, 99597.67, 37.12, 75294.12, 0, 0xb0
2428, 1405479742, 26.66, 99596.09, 37.12, 75294.12, 0, 0xb0
2429, 1405479946, 26.65, 99598.05, 37.12, 75227.74, 0, 0xb0
2430, 1405480149, 26.65, 99596.84, 37.14, 75227.74, 0, 0xb0
2431, 1405480353, 26.65, 99598.01, 37.14, 75360.61, 0, 0xb0
2432, 1405480557, 26.65, 99598.88, 37.15, 75493.95, 0, 0xb0
2433, 1405480760, 26.65, 99597.37, 37.16, 75360.61, 0, 0xb0
2434, 1405480964, 26.65, 99598.97, 37.17, 75360.61, 0, 0xb0
2435, 1405481167, 26.65, 99597.68, 37.17, 75161.48, 0, 0xb0
2436, 1405481371, 26.66, 99595.65, 37.16, 75227.74, 0, 0xb0
2437, 1405481575, 26.66, 99598.20, 37.16, 75227.74, 0, 0xb0
2438, 1405481778, 26.66, 99598.61, 37.17, 75427.23, 0, 0xb0
2439, 1405481982, 26.66, 99597.63, 37.18, 75493.95, 0, 0xb0
2440, 1405482186, 26.66, 99597.05, 37.16, 75360.61, 0, 0xb0
2441, 1405482389, 26.66, 99600.32, 37.18, 75360.61, 0, 0xb0
2442, 1405482593, 26.66, 99597.81, 37.18, 75294.12, 0, 0xb0
2443, 1405482796, 26.66, 99599.35, 37.17, 75294.12, 0, 0xb0
2444, 1405483000, 26.66, 99599.49, 37.17, 75493.95, 0, 0xb0
2445, 1405483204, 26.67, 99601.31, 37.17, 75427.23, 0, 0xb0
2446, 1405483407, 26.66, 99597.27, 37.16, 75029.30, 0, 0xb0
2447, 1405483611, 26.66, 99598.91, 37.16, 75493.95, 0, 0xb0
2448, 1405483815, 26.66, 99599.52, 37.17, 75627.77, 0, 0xb0
2449, 1405484018, 26.66, 99598.27, 37.16, 75427.23, 0, 0xb0
2450, 1405484222, 26.66, 99599.45, 37.15, 75560.80, 0, 0xb0
2451, 1405484425, 26.66, 99600.48, 37.15, 75227.74, 0, 0xb0
2452, 1405484629, 26.66, 99597.57, 37.15, 75493.95, 0, 0xb0
2453, 1405484833, 26.66, 99600.44, 37.14, 75493.95, 0, 0xb0
2454, 1405485036, 26.66, 99600.16, 37.16, 75294.12, 0, 0xb0
2455, 1405485240, 26.66, 99597.86, 37.15, 75694.85, 0, 0xb0
2456, 1405485443, 26.66, 99599.72, 37.14, 75227.74, 0, 0xb0
